customer,response,coverage,effective_to_date,marital_status,policy,renew_offer_type,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,education_Bachelor,education_College,education_Doctor,education_High School or Below,education_Master,employmentstatus_Disabled,employmentstatus_Employed,employmentstatus_Medical Leave,employmentstatus_Retired,employmentstatus_Unemployed,gender_F,gender_M,location_code_Rural,location_code_Suburban,location_code_Urban,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,vehicle_size_Large,vehicle_size_Medsize,vehicle_size_Small
DK92014,Yes,Basic,2/3/11,Single,Personal L3,Offer1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
ZA44520,No,Extended,2/10/11,Married,Personal L3,Offer2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
AJ69060,No,Extended,1/2/11,Married,Personal L1,Offer4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
ME35315,No,Basic,2/2/11,Single,Corporate L1,Offer1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
BU61331,No,Basic,1/13/11,Married,Corporate L2,Offer2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
XI68015,No,Basic,2/21/11,Single,Personal L3,Offer3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
HG51739,No,Basic,2/25/11,Single,Personal L1,Offer1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
FI22970,No,Basic,2/18/11,Married,Personal L3,Offer4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
OF93412,No,Premium,1/19/11,Married,Personal L3,Offer1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
AH97088,No,Extended,1/23/11,Divorced,Personal L2,Offer4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
BI81476,No,Extended,2/9/11,Married,Personal L2,Offer3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
IA18854,No,Basic,2/3/11,Married,Personal L3,Offer1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
OO62338,No,Basic,1/3/11,Married,Corporate L1,Offer1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
JH35547,No,Basic,2/4/11,Married,Personal L2,Offer4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
DY34638,Yes,Basic,2/23/11,Married,Personal L2,Offer2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
MT16688,No,Basic,2/11/11,Married,Corporate L1,Offer3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
NN51066,Yes,Extended,1/20/11,Married,Personal L2,Offer2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
YF73402,No,Basic,2/20/11,Married,Personal L3,Offer2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
ZR56751,No,Extended,2/13/11,Married,Personal L2,Offer2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
GR32910,No,Basic,1/2/11,Married,Personal L3,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
MZ89625,No,Premium,1/2/11,Married,Personal L3,Offer2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
IK51081,Yes,Basic,1/31/11,Divorced,Personal L3,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
VI34110,No,Basic,1/30/11,Married,Personal L3,Offer1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
VH62312,Yes,Basic,2/15/11,Single,Corporate L2,Offer2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
YU39743,No,Extended,1/30/11,Married,Personal L3,Offer1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
RO57944,Yes,Basic,1/15/11,Married,Personal L2,Offer1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
VL32622,No,Basic,1/7/11,Married,Corporate L3,Offer3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
NV35796,No,Extended,1/5/11,Divorced,Personal L2,Offer2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
UU32345,Yes,Extended,1/11/11,Single,Corporate L3,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
YM94448,No,Basic,1/11/11,Divorced,Personal L2,Offer1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
WX46704,No,Basic,2/14/11,Married,Personal L3,Offer3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
HY35960,No,Basic,2/3/11,Married,Personal L3,Offer4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
PB41497,No,Basic,1/22/11,Married,Personal L3,Offer2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
GP37412,No,Basic,2/26/11,Married,Personal L3,Offer4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
KU62853,No,Extended,1/30/11,Single,Special L2,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
EA87824,No,Extended,2/7/11,Married,Personal L2,Offer1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
DM42912,No,Extended,2/2/11,Married,Personal L2,Offer3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
HK50871,No,Basic,1/31/11,Married,Personal L3,Offer4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
ZX73673,Yes,Basic,2/6/11,Single,Personal L3,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
EO95783,No,Basic,1/22/11,Divorced,Personal L3,Offer2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
TR18791,No,Basic,1/5/11,Single,Personal L1,Offer1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
DC83427,No,Basic,2/10/11,Single,Personal L3,Offer2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
OG31942,No,Basic,2/19/11,Single,Personal L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
AK17025,No,Extended,1/20/11,Single,Personal L2,Offer1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
RT17851,No,Extended,2/16/11,Married,Special L3,Offer1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
UF56271,No,Basic,1/20/11,Married,Personal L1,Offer1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
BP25150,No,Basic,1/9/11,Single,Corporate L2,Offer1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
XT34986,No,Extended,1/5/11,Married,Personal L3,Offer3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
OI74902,No,Basic,2/15/11,Divorced,Personal L1,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
GV33313,Yes,Basic,1/26/11,Married,Personal L1,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
WA54110,No,Basic,1/9/11,Married,Corporate L2,Offer4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
IS94199,Yes,Basic,2/3/11,Single,Personal L2,Offer1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
XE22944,No,Extended,2/25/11,Divorced,Personal L1,Offer1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
CK24264,No,Extended,1/24/11,Married,Personal L3,Offer3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
BF54215,No,Extended,1/12/11,Married,Personal L1,Offer3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
HW85007,No,Extended,2/17/11,Divorced,Personal L3,Offer4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
PA56702,No,Basic,2/9/11,Married,Personal L1,Offer4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
VD87432,No,Extended,1/12/11,Married,Personal L3,Offer3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
GG57214,No,Basic,1/7/11,Single,Personal L2,Offer2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
EK10022,No,Basic,1/10/11,Divorced,Corporate L3,Offer3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
IV97881,No,Extended,1/24/11,Single,Personal L3,Offer4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
GS85403,Yes,Extended,2/23/11,Single,Corporate L2,Offer1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
UO48558,No,Extended,2/21/11,Married,Corporate L1,Offer1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
SX18141,No,Basic,1/19/11,Married,Personal L2,Offer4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
KK26955,No,Basic,1/23/11,Married,Personal L2,Offer2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
PV12088,No,Basic,1/11/11,Single,Personal L1,Offer1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
TV97612,No,Basic,2/24/11,Married,Personal L3,Offer1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
VA95387,No,Basic,2/3/11,Married,Corporate L3,Offer2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
XF93358,No,Basic,2/4/11,Divorced,Personal L1,Offer1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
WP64059,No,Basic,1/6/11,Married,Personal L1,Offer3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
YY63521,Yes,Extended,2/19/11,Married,Personal L2,Offer1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
FH69597,No,Basic,1/13/11,Married,Personal L3,Offer1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
UT76436,No,Extended,2/22/11,Married,Personal L3,Offer1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
VA94160,No,Basic,1/19/11,Married,Personal L2,Offer3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
NJ55678,No,Basic,2/23/11,Married,Personal L3,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
OJ60800,No,Basic,1/27/11,Divorced,Personal L1,Offer1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
PG20605,No,Basic,1/2/11,Single,Personal L3,Offer3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
UT88283,No,Basic,1/22/11,Married,Personal L3,Offer1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
AF48816,No,Basic,1/27/11,Married,Personal L3,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
SY93381,No,Extended,2/17/11,Married,Personal L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ZI63885,No,Extended,1/7/11,Single,Personal L2,Offer1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
SD41771,No,Premium,1/26/11,Single,Personal L3,Offer3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
IG80910,No,Extended,2/22/11,Married,Personal L3,Offer2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
RA62452,No,Basic,1/10/11,Married,Corporate L3,Offer4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
NI88122,No,Basic,2/12/11,Single,Corporate L1,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
LG90006,No,Extended,1/28/11,Married,Personal L3,Offer1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
XZ83249,No,Extended,2/10/11,Married,Personal L3,Offer3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
EP26605,No,Basic,1/14/11,Divorced,Personal L2,Offer1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
LW29130,No,Basic,2/22/11,Divorced,Corporate L3,Offer1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
UD61088,No,Extended,2/23/11,Married,Personal L1,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
UY81122,No,Basic,2/2/11,Single,Personal L3,Offer1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ED87136,No,Basic,2/16/11,Single,Personal L2,Offer3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
PK58026,No,Basic,2/2/11,Married,Personal L3,Offer2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
OD79784,No,Basic,1/8/11,Single,Corporate L3,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
OO79691,No,Basic,2/27/11,Single,Personal L3,Offer2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
PE72393,No,Premium,2/24/11,Single,Corporate L1,Offer1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
QG39997,No,Premium,1/1/11,Married,Personal L1,Offer1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
ET45138,No,Extended,2/10/11,Married,Personal L1,Offer1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
WP46383,No,Basic,1/18/11,Married,Personal L2,Offer2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
FJ12205,No,Extended,1/13/11,Married,Personal L3,Offer2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
KE42114,No,Basic,2/16/11,Married,Personal L3,Offer2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
CO15448,No,Basic,1/15/11,Married,Personal L2,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
SU31072,No,Basic,2/2/11,Divorced,Personal L3,Offer4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
LC87490,Yes,Basic,1/29/11,Single,Personal L3,Offer1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
OT36536,No,Basic,2/7/11,Married,Personal L3,Offer2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
DE59454,No,Basic,2/7/11,Married,Corporate L3,Offer2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
VS63956,No,Extended,1/26/11,Divorced,Personal L1,Offer2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
TR39403,No,Extended,1/31/11,Married,Corporate L2,Offer4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
AB62982,No,Basic,2/4/11,Married,Personal L3,Offer3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
QP76867,No,Basic,2/21/11,Divorced,Personal L3,Offer1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
MO41014,Yes,Basic,1/11/11,Married,Corporate L2,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
EK56325,No,Extended,2/16/11,Married,Personal L1,Offer3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
LB59405,Yes,Extended,2/7/11,Divorced,Personal L2,Offer2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
JI37927,No,Basic,2/19/11,Married,Corporate L3,Offer2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
OJ43280,No,Basic,2/9/11,Single,Personal L2,Offer3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
YW43854,No,Basic,1/3/11,Single,Personal L1,Offer1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
AL43475,No,Basic,1/1/11,Married,Personal L3,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
XY80192,No,Premium,1/31/11,Married,Personal L3,Offer1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
PI71828,No,Basic,2/18/11,Divorced,Personal L3,Offer1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
RQ94849,No,Basic,2/13/11,Single,Personal L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
JX93039,No,Extended,2/14/11,Married,Personal L1,Offer2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
KF44948,No,Basic,1/27/11,Single,Personal L2,Offer1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
OK14812,Yes,Basic,1/29/11,Divorced,Personal L3,Offer1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
UV49359,No,Basic,1/24/11,Single,Corporate L1,Offer3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
IZ88103,No,Premium,1/4/11,Married,Personal L2,Offer1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
QC27179,No,Basic,2/5/11,Single,Personal L2,Offer1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
VC47959,No,Basic,2/5/11,Married,Personal L3,Offer1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
BN45584,No,Basic,2/23/11,Single,Special L3,Offer3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
YP53257,Yes,Premium,1/5/11,Married,Personal L3,Offer1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
VP84987,Yes,Basic,2/28/11,Divorced,Personal L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
LK57934,No,Extended,2/1/11,Married,Personal L2,Offer1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
AV49798,No,Extended,2/4/11,Married,Personal L1,Offer2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
RD73104,No,Premium,2/8/11,Divorced,Personal L1,Offer2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
IZ17303,No,Extended,1/12/11,Married,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
PK79296,No,Basic,2/1/11,Married,Personal L3,Offer2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
VA82895,No,Basic,2/21/11,Married,Personal L3,Offer2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
WC66749,No,Basic,1/16/11,Divorced,Personal L3,Offer1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
JO68735,No,Basic,2/6/11,Single,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
JA55700,Yes,Basic,1/23/11,Single,Personal L3,Offer2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
